
Source node,  Dest node,   traffic,  Optical Reach,  Modulation Format,  OSNR,  num Hops,    Q_margin
26	, 18	,        5.000	,     1280.000	, 8	,       16.857	, 16	,        2.000	 

14	, 16	,      692.000	,     1600.000	, 8	,       15.848	, 20	,        1.000	 

30	, 32	,      533.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

34	, 11	,      708.000	,     2160.000	, 4	,       14.475	, 27	,        0.000	 

12	, 27	,      544.000	,     1440.000	, 8	,       16.325	, 18	,        2.000	 

27	, 18	,      259.000	,     2000.000	, 4	,       14.829	, 25	,        2.000	 

19	, 29	,      596.000	,     2320.000	, 4	,       14.144	, 29	,        1.000	 

4	, 30	,        1.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

13	, 22	,      440.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

4	, 12	,      576.000	,     1040.000	, 8	,       17.789	, 13	,        0.000	 

11	, 8	,      315.000	,     2480.000	, 4	,       13.835	, 31	,        2.000	 

21	, 27	,      463.000	,     2560.000	, 4	,       13.687	, 32	,        1.000	 

9	, 31	,      566.000	,      800.000	, 8	,       18.958	, 10	,        0.000	 

35	, 16	,       58.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

35	, 15	,      197.000	,     3280.000	, 4	,       12.520	, 41	,        2.000	 

3	, 19	,      944.000	,     2800.000	, 4	,       13.268	, 35	,        2.000	 

29	, 27	,      618.000	,     4400.000	, 4	,       11.105	, 55	,        0.000	 

1	, 36	,      628.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

32	, 25	,      850.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

11	, 24	,      844.000	,     2720.000	, 4	,       13.403	, 34	,        1.000	 

15	, 13	,      374.000	,     4080.000	, 4	,       11.472	, 51	,        2.000	 

5	, 15	,      109.000	,     3840.000	, 4	,       11.766	, 48	,        2.000	 

8	, 0	,      851.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

12	, 29	,      517.000	,     3440.000	, 4	,       12.294	, 43	,        0.000	 

14	, 12	,      699.000	,      640.000	, 8	,       19.947	, 8	,        1.000	 

35	, 25	,      487.000	,     1440.000	, 8	,       16.325	, 18	,        2.000	 

10	, 15	,       74.000	,     4240.000	, 4	,       11.285	, 53	,        1.000	 

31	, 1	,      291.000	,     4160.000	, 4	,       11.378	, 52	,        1.000	 

22	, 8	,      265.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

7	, 4	,      612.000	,     1280.000	, 8	,       16.857	, 16	,        2.000	 

34	, 5	,      478.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

4	, 36	,      872.000	,     1600.000	, 8	,       15.848	, 20	,        2.000	 

8	, 9	,      451.000	,     1760.000	, 8	,       15.414	, 22	,        1.000	 

24	, 19	,      354.000	,     3520.000	, 4	,       12.184	, 44	,        0.000	 

0	, 10	,      132.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

12	, 28	,       39.000	,     1600.000	, 8	,       15.848	, 20	,        2.000	 

30	, 18	,      422.000	,     3760.000	, 4	,       11.867	, 47	,        1.000	 

28	, 30	,      966.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

29	, 11	,      280.000	,     3680.000	, 4	,       11.971	, 46	,        2.000	 

1	, 0	,      409.000	,     3760.000	, 4	,       11.867	, 47	,        0.000	 

34	, 13	,      862.000	,     2880.000	, 4	,       13.135	, 36	,        2.000	 

25	, 16	,      332.000	,     2960.000	, 4	,       13.006	, 37	,        2.000	 

2	, 4	,      582.000	,     3200.000	, 4	,       12.638	, 40	,        0.000	 

4	, 11	,      232.000	,     1360.000	, 8	,       16.584	, 17	,        0.000	 

23	, 30	,      212.000	,     2080.000	, 4	,       14.648	, 26	,        1.000	 

20	, 33	,      707.000	,     3520.000	, 4	,       12.184	, 44	,        0.000	 

22	, 1	,      599.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

28	, 11	,      342.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

6	, 24	,      489.000	,     3840.000	, 4	,       11.766	, 48	,        0.000	 

22	, 21	,      918.000	,     1360.000	, 8	,       16.584	, 17	,        1.000	 

35	, 3	,      442.000	,      560.000	, 8	,       20.537	, 7	,        0.000	 

25	, 3	,      651.000	,     2000.000	, 4	,       14.829	, 25	,        0.000	 

26	, 7	,      310.000	,      400.000	, 12	,       22.018	, 5	,        0.000	 

12	, 23	,       60.000	,      480.000	, 12	,       21.217	, 6	,        1.000	 

1	, 0	,      107.000	,     3760.000	, 4	,       11.867	, 47	,        2.000	 

34	, 32	,      394.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

15	, 2	,      220.000	,     5200.000	, 4	,       10.279	, 65	,        0.000	 

28	, 9	,      225.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

24	, 22	,       74.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

13	, 23	,      860.000	,     2560.000	, 4	,       13.687	, 32	,        1.000	 

16	, 28	,      659.000	,     2320.000	, 4	,       14.144	, 29	,        2.000	 

13	, 5	,      133.000	,      640.000	, 8	,       19.947	, 8	,        2.000	 

3	, 31	,      941.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

1	, 7	,      759.000	,     3600.000	, 4	,       12.076	, 45	,        1.000	 

25	, 26	,      100.000	,     2720.000	, 4	,       13.403	, 34	,        1.000	 

33	, 17	,      960.000	,     4320.000	, 4	,       11.194	, 54	,        2.000	 

18	, 17	,       11.000	,     3760.000	, 4	,       11.867	, 47	,        0.000	 

24	, 31	,      429.000	,     1600.000	, 8	,       15.848	, 20	,        0.000	 

3	, 20	,      870.000	,     3680.000	, 4	,       11.971	, 46	,        1.000	 

36	, 5	,      429.000	,     2400.000	, 4	,       13.987	, 30	,        1.000	 

17	, 4	,      166.000	,     4160.000	, 4	,       11.378	, 52	,        2.000	 

20	, 33	,      233.000	,     3520.000	, 4	,       12.184	, 44	,        2.000	 

8	, 15	,      433.000	,     2320.000	, 4	,       14.144	, 29	,        1.000	 

31	, 22	,      586.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

16	, 17	,      247.000	,     5360.000	, 4	,       10.127	, 67	,        2.000	 

9	, 25	,      939.000	,     3280.000	, 4	,       12.520	, 41	,        1.000	 

12	, 24	,      798.000	,     2400.000	, 4	,       13.987	, 30	,        0.000	 

19	, 22	,       98.000	,      880.000	, 8	,       18.534	, 11	,        2.000	 

20	, 15	,      919.000	,     5360.000	, 4	,       10.127	, 67	,        1.000	 

2	, 4	,      355.000	,     3200.000	, 4	,       12.638	, 40	,        1.000	 

19	, 30	,      310.000	,     3360.000	, 4	,       12.406	, 42	,        2.000	 

23	, 0	,      998.000	,     1440.000	, 8	,       16.325	, 18	,        0.000	 

21	, 18	,      892.000	,     2400.000	, 4	,       13.987	, 30	,        1.000	 

7	, 9	,       51.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

7	, 5	,      830.000	,     1200.000	, 8	,       17.147	, 15	,        1.000	 

20	, 8	,       86.000	,     4160.000	, 4	,       11.378	, 52	,        1.000	 

14	, 22	,      190.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

27	, 34	,       92.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

11	, 36	,      971.000	,      880.000	, 8	,       18.534	, 11	,        2.000	 

25	, 23	,       55.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

23	, 4	,      449.000	,      800.000	, 8	,       18.958	, 10	,        1.000	 

9	, 0	,      204.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

9	, 8	,      735.000	,     1760.000	, 8	,       15.414	, 22	,        1.000	 

3	, 13	,      292.000	,     3760.000	, 4	,       11.867	, 47	,        2.000	 

22	, 5	,      991.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

13	, 18	,      339.000	,      960.000	, 8	,       18.146	, 12	,        2.000	 

15	, 20	,      882.000	,     5360.000	, 4	,       10.127	, 67	,        2.000	 

3	, 24	,      644.000	,     3040.000	, 4	,       12.880	, 38	,        2.000	 

35	, 18	,      122.000	,     2800.000	, 4	,       13.268	, 35	,        2.000	 

24	, 23	,      339.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

33	, 4	,      974.000	,      880.000	, 8	,       18.534	, 11	,        2.000	 

11	, 15	,      897.000	,     3360.000	, 4	,       12.406	, 42	,        2.000	 

26	, 8	,      529.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

12	, 27	,      651.000	,     1440.000	, 8	,       16.325	, 18	,        0.000	 

4	, 34	,      931.000	,      800.000	, 8	,       18.958	, 10	,        0.000	 

30	, 29	,      491.000	,     4720.000	, 4	,       10.760	, 59	,        0.000	 

29	, 12	,      543.000	,     3440.000	, 4	,       12.294	, 43	,        0.000	 

27	, 26	,       38.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

15	, 10	,      899.000	,     4240.000	, 4	,       11.285	, 53	,        2.000	 

6	, 7	,      996.000	,     1200.000	, 8	,       17.147	, 15	,        2.000	 

25	, 20	,      531.000	,     2960.000	, 4	,       13.006	, 37	,        2.000	 

4	, 6	,      596.000	,     2480.000	, 4	,       13.835	, 31	,        2.000	 

1	, 29	,      110.000	,     4800.000	, 4	,       10.677	, 60	,        1.000	 

3	, 26	,      597.000	,     3040.000	, 4	,       12.880	, 38	,        1.000	 

27	, 20	,      463.000	,     3840.000	, 4	,       11.766	, 48	,        2.000	 

29	, 34	,      622.000	,     5280.000	, 4	,       10.203	, 66	,        1.000	 

25	, 33	,      677.000	,     1840.000	, 8	,       15.211	, 23	,        1.000	 

8	, 10	,      959.000	,     3440.000	, 4	,       12.294	, 43	,        1.000	 

19	, 5	,      540.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

35	, 18	,      477.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

36	, 23	,      530.000	,      880.000	, 8	,       18.534	, 11	,        1.000	 

8	, 26	,      394.000	,     2880.000	, 4	,       13.135	, 36	,        2.000	 

15	, 19	,      987.000	,     4160.000	, 4	,       11.378	, 52	,        0.000	 

35	, 32	,      147.000	,     1760.000	, 8	,       15.414	, 22	,        2.000	 

26	, 23	,      366.000	,     1520.000	, 8	,       16.081	, 19	,        1.000	 

29	, 23	,      352.000	,     3760.000	, 4	,       11.867	, 47	,        0.000	 

12	, 26	,      221.000	,     1040.000	, 8	,       17.789	, 13	,        2.000	 

16	, 6	,      103.000	,     3680.000	, 4	,       11.971	, 46	,        2.000	 

17	, 35	,      657.000	,     3920.000	, 4	,       11.666	, 49	,        2.000	 

1	, 5	,      354.000	,     4640.000	, 4	,       10.844	, 58	,        2.000	 

0	, 13	,      107.000	,     1120.000	, 8	,       17.457	, 14	,        2.000	 

23	, 2	,      404.000	,     2480.000	, 4	,       13.835	, 31	,        0.000	 

2	, 35	,      372.000	,     2320.000	, 4	,       14.144	, 29	,        1.000	 

17	, 18	,       16.000	,     3760.000	, 4	,       11.867	, 47	,        0.000	 

0	, 7	,      126.000	,      320.000	, 12	,       22.998	, 4	,        0.000	 

16	, 18	,      786.000	,     2720.000	, 4	,       13.403	, 34	,        1.000	 

25	, 31	,      377.000	,     4080.000	, 4	,       11.472	, 51	,        0.000	 

21	, 18	,      684.000	,     2400.000	, 4	,       13.987	, 30	,        1.000	 

0	, 36	,      167.000	,     1520.000	, 8	,       16.081	, 19	,        2.000	 

18	, 26	,      459.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

27	, 32	,      992.000	,     1760.000	, 8	,       15.414	, 22	,        2.000	 

7	, 30	,      527.000	,     3200.000	, 4	,       12.638	, 40	,        1.000	 

3	, 8	,      159.000	,      480.000	, 12	,       21.217	, 6	,        2.000	 

8	, 33	,       38.000	,     1120.000	, 8	,       17.457	, 14	,        2.000	 

24	, 18	,      395.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

15	, 10	,      330.000	,     4240.000	, 4	,       11.285	, 53	,        1.000	 

30	, 22	,      399.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

23	, 4	,      874.000	,      800.000	, 8	,       18.958	, 10	,        2.000	 

21	, 17	,      429.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

7	, 36	,      344.000	,     1200.000	, 8	,       17.147	, 15	,        0.000	 

23	, 36	,      179.000	,      880.000	, 8	,       18.534	, 11	,        2.000	 

13	, 20	,      535.000	,     3520.000	, 4	,       12.184	, 44	,        0.000	 

33	, 18	,      970.000	,     2400.000	, 4	,       13.987	, 30	,        2.000	 

10	, 13	,      851.000	,      480.000	, 12	,       21.217	, 6	,        0.000	 

20	, 36	,       54.000	,     2400.000	, 4	,       13.987	, 30	,        2.000	 

6	, 5	,      786.000	,     2400.000	, 4	,       13.987	, 30	,        2.000	 

21	, 32	,      305.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

29	, 5	,      592.000	,     4560.000	, 4	,       10.929	, 57	,        2.000	 

34	, 5	,      508.000	,     2640.000	, 4	,       13.543	, 33	,        1.000	 

36	, 16	,      789.000	,     2800.000	, 4	,       13.268	, 35	,        1.000	 

33	, 23	,      994.000	,      560.000	, 8	,       20.537	, 7	,        0.000	 

24	, 20	,      635.000	,     4720.000	, 4	,       10.760	, 59	,        2.000	 

11	, 16	,      615.000	,     2560.000	, 4	,       13.687	, 32	,        1.000	 

22	, 31	,      941.000	,     2720.000	, 4	,       13.403	, 34	,        1.000	 

9	, 2	,      632.000	,     3760.000	, 4	,       11.867	, 47	,        1.000	 

24	, 11	,      871.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

5	, 31	,      148.000	,     3200.000	, 4	,       12.638	, 40	,        2.000	 

36	, 1	,      706.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

18	, 23	,      653.000	,     2000.000	, 4	,       14.829	, 25	,        0.000	 

1	, 26	,      861.000	,     4000.000	, 4	,       11.568	, 50	,        1.000	 

0	, 16	,      371.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

8	, 6	,      391.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

0	, 1	,      849.000	,     3760.000	, 4	,       11.867	, 47	,        1.000	 

30	, 1	,      206.000	,      800.000	, 8	,       18.958	, 10	,        0.000	 

1	, 0	,      869.000	,     3760.000	, 4	,       11.867	, 47	,        2.000	 

7	, 35	,      147.000	,     2080.000	, 4	,       14.648	, 26	,        0.000	 

35	, 33	,      772.000	,      400.000	, 12	,       22.018	, 5	,        1.000	 

6	, 16	,      707.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

10	, 29	,      412.000	,     4960.000	, 4	,       10.514	, 62	,        1.000	 

5	, 23	,      912.000	,     2320.000	, 4	,       14.144	, 29	,        0.000	 

29	, 3	,      744.000	,     4160.000	, 4	,       11.378	, 52	,        2.000	 

5	, 1	,      462.000	,     4640.000	, 4	,       10.844	, 58	,        1.000	 

27	, 34	,      744.000	,     1280.000	, 8	,       16.857	, 16	,        2.000	 

25	, 23	,      734.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

0	, 9	,      879.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

21	, 29	,      190.000	,     1840.000	, 8	,       15.211	, 23	,        1.000	 

21	, 9	,      219.000	,     3200.000	, 4	,       12.638	, 40	,        2.000	 

2	, 20	,      567.000	,      800.000	, 8	,       18.958	, 10	,        2.000	 

28	, 25	,      176.000	,      640.000	, 8	,       19.947	, 8	,        0.000	 

21	, 6	,      638.000	,      800.000	, 8	,       18.958	, 10	,        0.000	 

35	, 18	,      429.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

17	, 3	,      900.000	,     4480.000	, 4	,       11.016	, 56	,        2.000	 

25	, 36	,      389.000	,     1680.000	, 8	,       15.626	, 21	,        1.000	 

10	, 3	,       63.000	,     3920.000	, 4	,       11.666	, 49	,        0.000	 

30	, 23	,      928.000	,     2080.000	, 4	,       14.648	, 26	,        0.000	 

24	, 9	,       86.000	,      800.000	, 8	,       18.958	, 10	,        0.000	 

0	, 30	,      120.000	,     3200.000	, 4	,       12.638	, 40	,        0.000	 

29	, 20	,      936.000	,     1280.000	, 8	,       16.857	, 16	,        2.000	 

23	, 34	,      468.000	,     1600.000	, 8	,       15.848	, 20	,        2.000	 

25	, 27	,      608.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

33	, 11	,      276.000	,     1360.000	, 8	,       16.584	, 17	,        1.000	 

30	, 15	,      490.000	,     3360.000	, 4	,       12.406	, 42	,        2.000	 

8	, 1	,      771.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

2	, 11	,      671.000	,     2400.000	, 4	,       13.987	, 30	,        0.000	 

3	, 21	,      130.000	,     2320.000	, 4	,       14.144	, 29	,        2.000	 

15	, 4	,      524.000	,     2000.000	, 4	,       14.829	, 25	,        1.000	 

1	, 33	,      697.000	,     1920.000	, 8	,       15.016	, 24	,        2.000	 

28	, 25	,      190.000	,      640.000	, 8	,       19.947	, 8	,        0.000	 

19	, 35	,       53.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

6	, 28	,      747.000	,     1760.000	, 8	,       15.414	, 22	,        0.000	 

34	, 35	,      592.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

32	, 25	,      893.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

8	, 16	,      615.000	,      480.000	, 12	,       21.217	, 6	,        1.000	 

20	, 4	,      336.000	,     3360.000	, 4	,       12.406	, 42	,        1.000	 

22	, 8	,      912.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

1	, 34	,      892.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

3	, 21	,      657.000	,     2320.000	, 4	,       14.144	, 29	,        2.000	 

15	, 18	,      555.000	,     3520.000	, 4	,       12.184	, 44	,        0.000	 

10	, 35	,      581.000	,     3520.000	, 4	,       12.184	, 44	,        1.000	 

30	, 8	,      473.000	,     1040.000	, 8	,       17.789	, 13	,        0.000	 
